ts_code,name,trade_date,q,a,pub_time,code6
300503.SZ,昊志机电,20240730,请问贵公司产品有无积极对接国内外人形机器人企业并形成销售？谢谢！,尊敬的投资者，您好，公司无框力矩电机可应用于人形机器人。截至目前，公司上述产品尚未应用于在人型机器人领域，也没有签署相关协议，谢谢关注。,,300503
300503.SZ,昊志机电,20240730,请问贵公司无框力矩电机是否通过人形机器人企业验证并形成销售？,尊敬的投资者，您好，公司无框力矩电机可应用于人形机器人。截至目前，公司上述产品尚未应用于在人型机器人领域，也没有签署相关协议，谢谢关注。,,300503
300503.SZ,昊志机电,20240730,请问贵公司产品是否已应用于芯片行业且形成销售？,尊敬的投资者，您好，公司的划片机主轴、高精度磨外圆电主轴、气浮超精密晶圆研磨电主轴、晶圆精密倒角用电主轴、晶圆超精密检测空气静压转台以及伺服驱动器和直驱电机等产品，可为客户提供半导体等领域核心功能部件解决方案，公司上述产品已形成销售，谢谢关注。,,300503
300503.SZ,昊志机电,20240730,请问贵公司产品是否已应用于半导体行业并形成销售？,尊敬的投资者，您好，公司的划片机主轴、高精度磨外圆电主轴、气浮超精密晶圆研磨电主轴、晶圆精密倒角用电主轴、晶圆超精密检测空气静压转台以及伺服驱动器和直驱电机等产品，可为客户提供半导体等领域核心功能部件解决方案，公司上述产品已形成销售，谢谢关注。,,300503
300503.SZ,昊志机电,20240730,请问贵公司产品是否已应用于消费电子行业并形成销售？,尊敬的投资者，您好，公司主轴、转台、直线电机等产品可应用于消费电子行业，且公司上述产品均已形成批量销售，谢谢关注。,,300503
300503.SZ,昊志机电,20240730,请问贵公司产品是否已应用于PCB行业并形成销售？,尊敬的投资者，您好，公司主轴、直线电机等产品可应用于PCB领域，且公司上述产品均已形成批量销售，谢谢关注。,,300503
300503.SZ,昊志机电,20240730,请问贵公司的划片机主轴、高精度磨外圆电主轴、气浮超精密晶圆研磨电主轴、晶圆精密倒角用电主轴、晶圆超精密检测空气静压转台以及伺服驱动器和直驱电机等产品是否已应用于芯片行业？有无产生销售？谢谢！,尊敬的投资者，您好，公司的划片机主轴、高精度磨外圆电主轴、气浮超精密晶圆研磨电主轴、晶圆精密倒角用电主轴、晶圆超精密检测空气静压转台以及伺服驱动器和直驱电机等产品，可为客户提供半导体等领域核心功能部件解决方案，公司上述产品已形成销售，谢谢关注。,,300503
300503.SZ,昊志机电,20240730,请问贵公司的划片机主轴、高精度磨外圆电主轴、气浮超精密晶圆研磨电主轴、晶圆精密倒角用电主轴、晶圆超精密检测空气静压转台以及伺服驱动器和直驱电机等产品，是否已应用于半导体行业？是否产生销售？谢谢！,尊敬的投资者，您好，公司的划片机主轴、高精度磨外圆电主轴、气浮超精密晶圆研磨电主轴、晶圆精密倒角用电主轴、晶圆超精密检测空气静压转台以及伺服驱动器和直驱电机等产品，可为客户提供半导体等领域核心功能部件解决方案，公司上述产品已形成销售，谢谢关注。,,300503
300503.SZ,昊志机电,20240730,请问贵公司有无产品应用于无人驾驶机器人、送餐机器人、送货机器人、物流机器人等，如无，有无规划，谢谢！,尊敬的投资者，您好，公司谐波减速器、RV减速器、伺服电机等产品可应用于工业机器人，物流机器人等，谢谢。,,300503
300503.SZ,昊志机电,20240730,国家补贴的设备更新政策是否有利于提升公司业绩？,"尊敬的投资者，您好，基于大规模设备更新及国产化等政策的支持，将有助于提高高端数控机床国产化的需求，相应配套的加工中心的电主轴和五轴转台的需求也相应增加；以及消费电子领域原保有的设备不能满足现有的加工需求，设备周期性的汰换需求增加；再加机器人行业正处于快速发展阶段，公司将积极把握市场发展机遇，不断提升公司的市场份额，增强公司的盈利能力。2024年1-6月，公司实现营业收入61,570.52万元，同比增长31.54%；实现利润总额6,277.74万元，同比增长386.83%；实现归属于上市公司股东的净利润为5,491.79万元，同比增长470.14%；扣除非经常性损益后归属于上市公司股东的净利润为3,047.69万元，同比增长213.65%，谢谢关注。",,300503
300503.SZ,昊志机电,20240729,公司拆分机器人事业部成立子公司事情进展怎么样了？接下来项目公司是否会引入外部投资者？,尊敬的投资者，您好，公司成立机器人子公司的事宜在有序推进中，后续进展请留意公司后续披露的相关公告，谢谢。,,300503
300503.SZ,昊志机电,20240729,请问贵公司有哪些产品用于航空航天？是否形成销售,尊敬的投资者，您好，感谢关注，谢谢。,,300503
300503.SZ,昊志机电,20240729,请问贵公司有哪些产品用于商业航空？是否形成销售,尊敬的投资者，您好，感谢关注，谢谢。,,300503
300503.SZ,昊志机电,20240726,可爱的董秘你好，请问贵司有没有设备以旧换新的目录表？,尊敬的投资者，您好，我们也关注到“国务院关于印发《推动大规模设备更新和消费品以旧换新行动方案》的通知”，公司将持续做好经营管理工作，努力以良好的业绩回报投资者，感谢关注。,,300503
300503.SZ,昊志机电,20240720,请问贵公司有无面向人形机器人的产品？是否形成销售？谢谢,尊敬的投资者，您好，公司谐波减速器、驱动器、无框力矩电机、编码器、力矩传感器等产品可应用于人形机器人，谢谢关注。,,300503
300503.SZ,昊志机电,20240716,请问贵公司产品有无应用到集成电路？是否形成销售,尊敬的投资者，您好，公司的划片机主轴、高精度磨外圆电主轴、气浮超精密晶圆研磨电主轴、晶圆精密倒角用电主轴、晶圆超精密检测空气静压转台以及伺服驱动器和直驱电机等产品，可为客户提供半导体等领域核心功能部件解决方案，公司上述产品已形成销售，谢谢关注。,,300503
300503.SZ,昊志机电,20240716,请问贵公司有无产品应用于集成电路半导体行业？是否形成销售,尊敬的投资者，您好，公司的划片机主轴、高精度磨外圆电主轴、气浮超精密晶圆研磨电主轴、晶圆精密倒角用电主轴、晶圆超精密检测空气静压转台以及伺服驱动器和直驱电机等产品，可为客户提供半导体等领域核心功能部件解决方案，公司上述产品已形成销售，谢谢关注。,,300503
300503.SZ,昊志机电,20240708,2023年报中提到公司禾丰智能制造基地对公司业绩的影响，请介绍一下现如今禾丰智能制造基地的营收入情况及对公司整体业绩的影响情况，谢谢！,尊敬的投资者，您好，公司相关业绩情况具体可查阅公司在巨潮资讯网披露的相关公告，谢谢关注。,,300503
300503.SZ,昊志机电,20240705,请问公司哪些产品可用于人形机器人、机器狗？公司在智能机器人方面是否有核心竞争力的产品？,尊敬的投资者，您好，公司谐波减速器、驱动器、无框力矩电机、编码器、力矩传感器等产品可应用于人形机器人，谢谢关注。,,300503
300503.SZ,昊志机电,20240703,尊敬的董秘，贵公司是否参与2024世界人工智能大会暨人工智能全球治理高级别会议，有什么新开发的机器人产品参与其中？,尊敬的投资者，您好，公司相关参展信息具体可关注公司微信公众号及官网，感谢您的关注与支持。,,300503
300503.SZ,昊志机电,20240626,请问贵公司产品有无应用于消费电子行业？是否形成销售,尊敬的投资者，您好，公司主轴、转台、直线电机等产品可应用于消费电子行业，且公司上述产品均已形成批量销售，谢谢关注。,,300503
300503.SZ,昊志机电,20240626,请问贵公司有无产品应用于PCB行业，是否形成销售？,尊敬的投资者，您好，公司主轴、直线电机等产品可应用于PCB领域，且公司上述产品均已形成批量销售，谢谢关注。,,300503
300503.SZ,昊志机电,20240611,请问贵公司有无产品应用到半导体芯片领域,尊敬的投资者，您好，公司的划片机主轴、高精度磨外圆电主轴、气浮超精密晶圆研磨电主轴、晶圆精密倒角用电主轴、晶圆超精密检测空气静压转台以及伺服驱动器和直驱电机等产品，可为客户提供半导体等领域核心功能部件解决方案，谢谢关注。,,300503
300503.SZ,昊志机电,20240611,请问贵公司如何看待人形机器人？有无计划或实施,尊敬的投资者，您好，公司谐波减速器、驱动器、无框力矩电机、编码器、力矩传感器等产品可应用于人形机器人，谢谢关注。,,300503
300503.SZ,昊志机电,20240607,你好 请问贵公司手握那么多机器人的相关专利技术是否可以量产，量产后是否能商业化商品化，最后是否能获得相关公司的订单？,尊敬的投资者，您好，公司积极布局机器人领域相关产品，截至目前公司在机器人领域的产品涵盖谐波减速器、无框力钜电机、驱动器、控制系统、六维度力钜传感器、刹车机构、编码器、电磁快换模块、关节模组、末端执行机构以及RV减速器等机器人领域核心部件，谢谢关注。,,300503
